code,name,总市值,流通市值,行业,总股本,流通股
688004,博汇科技,896985600.0,896985600.0,互联网服务,80088000.0,80088000.0
688005,容百科技,11766602493.24,7684430987.5199995,电池,483029659.0,315452832.0
688006,杭可科技,11004943330.960001,11004943330.960001,电池,603672152.0,603672152.0
688007,光峰科技,7484000074.5199995,7484000074.5199995,消费电子,465133628.0,465133628.0
688008,澜起科技,64264261393.799995,64264261393.799995,半导体,1141461126.0,1141461126.0
688009,中国通号,61738644770.0,50260534940.0,交运设备,10589819000.0,8621018000.0
688010,福光股份,2535267316.62,2535267316.62,光学光电子,160561578.0,160561578.0
688011,新光光电,1500000000.0,1500000000.0,光学光电子,100000000.0,100000000.0
688012,中微公司,89213256745.0,89213256745.0,半导体,621305500.0,621305500.0
688013,天臣医疗,1218957112.0,1218957112.0,医疗器械,81155600.0,81155600.0
688015,交控科技,3362290822.44,3362290822.44,交运设备,188680742.0,188680742.0
688016,心脉医疗,12513570117.84,12513570117.84,医疗器械,123262117.0,123262117.0
688017,绿的谐波,14094246358.08,14094246358.08,通用设备,168672168.0,168672168.0
688018,乐鑫科技,9258917317.65,9258917317.65,半导体,112188505.0,112188505.0
688019,安集科技,16337688958.6,16337688958.6,电子化学品,128754740.0,128754740.0
688020,方邦股份,2675000155.7599998,2675000155.7599998,电子元件,80669486.0,80669486.0
688021,奥福环保,723374346.24,723374346.24,环保行业,77283584.0,77283584.0
688022,瀚川智能,2448226270.08,2448226270.08,专用设备,175878324.0,175878324.0
688023,安恒信息,3350229691.12,3336090657.36,软件开发,78958984.0,78625752.0
688025,杰普特,3792471977.7,3792471977.7,电子元件,95049423.0,95049423.0
688026,洁特生物,1431704844.0,1430047323.6,塑料制品,140363220.0,140200718.0
688027,国盾量子,12448382425.6,12448382425.6,通信设备,80374370.0,80374370.0
688028,沃尔德,2499103373.7599998,2355667903.7999997,通用设备,153413344.0,144608220.0
688029,南微医学,11877592493.06,11877592493.06,医疗器械,187847422.0,187847422.0
688030,山石网科,1964502683.6000001,1964502683.6000001,软件开发,180229604.0,180229604.0
688031,星环科技,4670545928.2,3598758392.7999997,软件开发,120842068.0,93111472.0
688032,禾迈股份,15136217712.9,7588019113.0,光伏设备,123763023.0,62044310.0
688033,天宜上佳,3480009309.2400002,3480009309.2400002,光伏设备,562198596.0,562198596.0
688035,德邦科技,4611420800.0,2837290376.56,电子元件,142240000.0,87516668.0
688036,传音控股,88302758096.0,88302758096.0,消费电子,1129191280.0,1129191280.0
688037,芯源微,13249341850.68,13249341850.68,半导体,138186711.0,138186711.0
688038,中科通达,1136968118.0,795396705.5,软件开发,116373400.0,81412150.0
688039,当虹科技,2766585941.04,2766585941.04,互联网服务,111916907.0,111916907.0
688041,海光信息,168863162311.15002,63934692118.4,半导体,2324338091.0,880037056.0
688045,必易微,2134302704.49,1140770301.99,半导体,69048939.0,36906189.0
688046,药康生物,4485400000.0,2231005511.96,生物制品,410000000.0,203931034.0
688047,龙芯中科,36194260000.0,25240733239.54,半导体,401000000.0,279644729.0
688048,长光华芯,5716758551.49,3230852954.34,半导体,176279943.0,99625438.0
688049,炬芯科技,3251534989.0,2420775169.0,半导体,146136404.0,108798884.0
688050,爱博医疗,14597924796.599998,14597924796.599998,医疗器械,189337546.0,189337546.0
688051,佳华科技,1327051440.0,1327051440.0,互联网服务,77334000.0,77334000.0
688052,纳芯微,15464334980.5,10127450000.5,半导体,142528433.0,93340553.0
688053,思科瑞,2440000000.0,1036838959.9999999,电子元件,100000000.0,42493400.0
688055,龙腾光电,10566666878.0,10566666878.0,光学光电子,3333333400.0,3333333400.0
688056,莱伯泰科,1524249188.0,1524249188.0,仪器仪表,67236400.0,67236400.0
688057,金达莱,2732400000.0,2732400000.0,环保行业,276000000.0,276000000.0
688058,宝兰德,1686495194.54,1686495194.54,软件开发,77682874.0,77682874.0
688059,华锐精密,3065874311.87,3065874311.87,通用设备,61849391.0,61849391.0
688060,云涌科技,2004351242.3999999,2004351242.3999999,软件开发,60190728.0,60190728.0
688061,灿瑞科技,3386939246.68,1251016139.56,半导体,114889391.0,42436097.0
688062,迈威生物,12299688000.0,6284352600.0,生物制品,399600000.0,204170000.0
688063,派能科技,10091625911.37,10091625911.37,电池,245359249.0,245359249.0
688065,凯赛生物,27179582837.010002,27179582837.010002,化学制品,583378039.0,583378039.0
688066,航天宏图,4729114478.3,4729114478.3,航天航空,261277043.0,261277043.0
688067,爱威科技,978520000.0,978520000.0,医疗器械,68000000.0,68000000.0
688068,热景生物,2449654591.08,2449654591.08,医疗器械,92474692.0,92474692.0
688069,德林海,1575201980.8000002,1575201980.8000002,环保行业,114810640.0,114810640.0
688070,纵横股份,2516173400.0,2516173400.0,航天航空,87580000.0,87580000.0
688071,华依科技,1895898228.6399999,1198682258.8,汽车零部件,84789724.0,53608330.0
688072,拓荆科技,35903388618.0,19845400893.0,半导体,278320842.0,153840317.0
688073,毕得医药,2820097876.44,1320386760.26,生物制品,90882948.0,42551942.0
688075,安旭生物,4383085944.45,1095775064.45,医疗器械,127082805.0,31770805.0
688076,诺泰生物,16943848424.0,16943848424.0,医疗服务,213183800.0,213183800.0
688077,大地熊,1767116512.0,1767116512.0,小金属,113860600.0,113860600.0
688078,龙软科技,1736311260.0,1736311260.0,软件开发,72893000.0,72893000.0
688079,美迪凯,2977893338.28,2977893338.28,光学光电子,401333334.0,401333334.0
688080,映翰通,2254414618.86,2254414618.86,通信设备,73601522.0,73601522.0
688081,兴图新科,924268800.0000001,924268800.0000001,通信服务,103040000.0,103040000.0
688082,盛美上海,35393861637.450005,6156427870.8,半导体,436153563.0,75864792.0
688083,中望软件,9073524165.199999,9073524165.199999,软件开发,121303799.0,121303799.0
688084,晶品特装,3433408415.0800004,1555957084.0600002,专用设备,75659066.0,34287287.0
688085,三友医疗,4318122438.3,4318122438.3,医疗器械,248453535.0,248453535.0
688087,英科再生,4998417435.0,2725143385.36,塑料制品,187769250.0,102372028.0
688088,虹软科技,11891740000.0,11891740000.0,互联网服务,406000000.0,406000000.0
688089,嘉必优,2283954758.4,2283954758.4,食品饮料,168309120.0,168309120.0
688090,瑞松科技,2724104332.6800003,2724104332.6800003,专用设备,94194479.0,94194479.0
688091,上海谊众,4997906513.599999,3668926334.7799997,化学制药,205759840.0,151046782.0
688092,爱科科技,1781156751.78,1781156751.78,专用设备,82690657.0,82690657.0
688093,世华科技,4643321596.16,4491834600.24,电子元件,262631312.0,254063043.0
688095,福昕软件,4402475894.88,4402475894.88,软件开发,91489524.0,91489524.0
688096,京源环保,790771236.0,790771236.0,环保行业,152364400.0,152364400.0
688097,博众精工,9477865573.3,9381510858.3,专用设备,446647765.0,442107015.0
688098,申联生物,1782194960.0,1782194960.0,农药兽药,410644000.0,410644000.0
688099,晶晨股份,25614123512.64,25614123512.64,半导体,418326368.0,418326368.0
688100,威胜信息,18730000000.0,18730000000.0,通信设备,500000000.0,500000000.0
688101,三达膜,3822926000.0,3822926000.0,环保行业,333880000.0,333880000.0
688102,斯瑞新材,6356158900.0,3657895093.1,有色金属,560014000.0,322281506.0
688103,国力股份,3232050284.7599998,2139217433.7599998,电子元件,95935004.0,63497104.0
688105,诺唯赞,8340208500.000001,3485553130.2000003,医疗器械,400010000.0,167172812.0
688106,金宏气体,8615353294.710001,8615353294.710001,电子化学品,487569513.0,487569513.0
688107,安路科技,10678627136.880001,5135295270.96,半导体,400849367.0,192766339.0
688108,赛诺医疗,3812064320.0000005,3812064320.0000005,医疗器械,413456000.0,413456000.0
688109,品茗科技,2161855866.0,2161855866.0,软件开发,78842300.0,78842300.0
688110,东芯股份,8844995160.0,5530734660.0,半导体,442249758.0,276536733.0
688111,金山办公,115468289202.0,115468289202.0,软件开发,462057980.0,462057980.0
688112,鼎阳科技,4470336533.5199995,1290222619.9199998,仪器仪表,159200019.0,45948099.0
688113,联测科技,1858040033.8,1858040033.8,专用设备,64026190.0,64026190.0
688114,华大智造,20806819457.440002,10646171944.220001,医疗器械,415637624.0,212668237.0
688115,思林杰,1615414100.0,1021040085.0,仪器仪表,66670000.0,42139500.0
688116,天奈科技,8321188383.9,8321188383.9,化学制品,344562666.0,344562666.0
688117,圣诺生物,2674560000.0,2674560000.0,化学制药,112000000.0,112000000.0
688118,普元信息,1423646090.8500001,1423646090.8500001,软件开发,93970039.0,93970039.0
688119,中钢洛耐,3780000000.0,1920240000.0,非金属材料,1125000000.0,571500000.0
688120,华海清科,31204980418.22,22408912488.0,半导体,158933383.0,114133200.0
688121,卓然股份,2787015055.79,1689033497.31,专用设备,233614003.0,141578667.0
688122,西部超导,25518821442.16,25518821442.16,有色金属,649664497.0,649664497.0
688123,聚辰股份,9633042168.4,9633042168.4,半导体,158699212.0,158699212.0
688125,安达智能,2511302024.0,672304864.0,专用设备,81535780.0,21828080.0
688126,沪硅产业,38954972497.479996,38573831297.82,半导体,2747177186.0,2720298399.0
688127,蓝特光学,7236471600.0,7236471600.0,光学光电子,401580000.0,401580000.0
688128,中国电研,7078750000.0,7078750000.0,专用设备,404500000.0,404500000.0
688129,东来技术,1538514276.0,1538514276.0,化学制品,120478800.0,120478800.0
688130,晶华微,2203801600.0,698819660.0,半导体,66560000.0,21106000.0
688131,皓元医药,4344690223.71,4227299839.98,化学制药,150387339.0,146323982.0
688132,邦彦技术,2604573240.44,1837826164.0,通信设备,152225204.0,107412400.0
688133,泰坦科技,2762541213.6,2762541213.6,专业服务,164436977.0,164436977.0
688135,利扬芯片,3224977154.0000005,3224977154.0000005,半导体,200309140.0,200309140.0
688136,科兴制药,3440160685.5,3440160685.5,生物制品,199198650.0,199198650.0
688137,近岸蛋白,2293333346.52,1056450118.2,生物制品,70175439.0,32327115.0
688138,清溢光电,5874936000.0,5874936000.0,半导体,266800000.0,266800000.0
688139,海尔生物,12400147812.0,12400147812.0,医疗器械,317952508.0,317952508.0
688141,杰华特,7641648000.000001,3991205253.6000004,半导体,446880000.0,233403816.0
688143,长盈通,2569862946.0,1954360149.0,电子元件,122374426.0,93064769.0
688146,中船特气,15988235303.0,2947172367.7999997,电子化学品,529411765.0,97588489.0
688147,微导纳米,12009474104.96,2244929534.08,光伏设备,457678129.0,85553717.0
688148,芳源股份,2260066624.79,1712943904.79,电池,510173053.0,386669053.0
688150,莱特光电,7843508531.65,3484896294.2499995,光学光电子,402437585.0,178804325.0
688151,华强科技,4402710000.0,1305517896.0,专用设备,344500000.0,102153200.0
688152,麒麟信安,3298361587.71,1269916001.77,软件开发,78738639.0,30315493.0
688153,唯捷创芯,15958790269.099998,4340024153.15,半导体,418316914.0,113762101.0
688155,先惠技术,4764414296.400001,4089905079.0,电池,125050244.0,107346590.0
688156,路德环境,1361655402.6399999,1248893235.2,农牧饲渔,100714157.0,92373760.0
688157,松井股份,3656017821.92,3656017821.92,化学制品,111736486.0,111736486.0
688158,优刻得,4775622153.74,4239861590.3199997,互联网服务,453095081.0,402263908.0
688159,有方科技,3441036638.25,3424229138.25,通信设备,92129495.0,91679495.0
688160,步科股份,3421319999.9999995,3421319999.9999995,专用设备,84000000.0,84000000.0
688161,威高骨科,8312000000.0,1593133340.26,医疗器械,400000000.0,76666667.0
688162,巨一科技,2790004072.0,987894392.0,专用设备,137303350.0,48616850.0
688163,赛伦生物,1347339000.0,552431400.0,生物制品,108220000.0,44372000.0
688165,埃夫特,4069884000.0,4069884000.0,通用设备,521780000.0,521780000.0
688166,博瑞医药,15335536164.3,15335536164.3,化学制药,422466561.0,422466561.0
688167,炬光科技,5172397810.56,3937063763.88,半导体,90363344.0,68781687.0
688168,安博通,2091890244.72,2091890244.72,软件开发,76513908.0,76513908.0
688169,石头科技,52236970190.0,52236970190.0,家电行业,131579270.0,131579270.0
688170,德龙激光,2350406400.0,1810445099.9999998,专用设备,103360000.0,79615000.0
688171,纬德信息,1288434892.0,789739760.82,软件开发,83773400.0,51348489.0
688172,燕东微,19365531392.649998,7422360379.7,半导体,1199104111.0,459588878.0
688173,希荻微,4744913488.14,2763530557.7400002,半导体,409750733.0,238646853.0
688175,高凌信息,1970544289.5,886713289.5,通信设备,130068930.0,58528930.0
688176,亚虹医药,3060900000.0,1994850274.26,生物制品,570000000.0,371480498.0
688177,百奥泰,9159449600.0,9159449600.0,生物制品,414080000.0,414080000.0
688178,万德斯,901447620.2900001,898427211.08,环保行业,85283597.0,84997844.0
688179,阿拉丁,2748873170.61,2748873170.61,化学制品,277383771.0,277383771.0
688180,君实生物,28772287334.49,22317184463.49,生物制品,985689871.0,764548971.0
688181,八亿时空,2569942344.06,2569942344.06,光学光电子,134481546.0,134481546.0
688182,灿勤科技,5408000000.0,1352000000.0,通信设备,400000000.0,100000000.0
688183,生益电子,16262103971.25,6028027450.0,电子元件,831821175.0,308339000.0
688184,帕瓦股份,2051149277.2800002,1208434229.52,电池,161253874.0,95002691.0
688185,康希诺,10714580626.699999,4969930656.7,生物制品,247449899.0,114778999.0
688186,广大特材,2114554435.7699997,2114554435.7699997,钢铁行业,214240571.0,214240571.0
688187,时代电气,65481345795.68,12058665031.16,交运设备,1411540112.0,259941044.0
688188,柏楚电子,38245021594.200005,38245021594.200005,软件开发,205452708.0,205452708.0
688189,南新制药,1605240000.0,1605240000.0,化学制药,274400000.0,274400000.0
688190,云路股份,8994000000.0,4558159200.0,小金属,120000000.0,60816000.0
688191,智洋创新,2591291793.3599997,2591291793.3599997,电网设备,153512547.0,153512547.0
688192,迪哲医药,16376732928.0,4849548330.2,化学制药,415653120.0,123084983.0
688193,仁度生物,1078000000.0,815441511.5,生物制品,40000000.0,30257570.0
688195,腾景科技,3337230000.0,3337230000.0,光学光电子,129350000.0,129350000.0
688196,卓越新能,2959200000.0,2959200000.0,化学制品,120000000.0,120000000.0
688197,首药控股,6781602040.8,2542940635.2000003,生物制品,148719343.0,55766242.0
688198,佰仁医疗,14105903907.2,14105903907.2,医疗器械,136579240.0,136579240.0
688199,久日新材,2239446516.39,2239446516.39,化学制品,161227251.0,161227251.0
688200,华峰测控,13120017293.49,13120017293.49,半导体,135439427.0,135439427.0
688201,信安世纪,2646711685.4100003,2525083370.53,软件开发,215005011.0,205124563.0
688202,美迪西,3712936870.7400002,3381009289.38,医疗服务,134673082.0,122633634.0
688203,海正生材,1720736797.32,979150222.74,化纤行业,202678068.0,115329826.0
688205,德科立,3548204413.75,1987987998.5500002,光学光电子,120892825.0,67733833.0
688206,概伦电子,6832420008.75,2788690243.5,软件开发,433804445.0,177059698.0
688207,格灵深瞳,3159472393.3999996,2179685989.2,软件开发,258973147.0,178662786.0
688208,道通科技,10863125147.44,10863125147.44,计算机设备,451877086.0,451877086.0
688209,英集芯,5356660662.599999,3712795439.08,半导体,424794660.0,294432628.0
688210,统联精密,3471870137.7,2314345834.7999997,电子元件,158532883.0,105677892.0
688211,中科微至,3425774408.94,1692176408.94,物流行业,131608698.0,65008698.0
688212,澳华内镜,6325600750.0,4359929150.0,医疗器械,134587250.0,92764450.0
688213,思特威,19184479600.0,15405361139.960001,半导体,400010000.0,321212701.0
688215,瑞晟智能,938938000.0,938938000.0,专用设备,40040000.0,40040000.0
688216,气派科技,1966633725.0000002,1950054500.0000002,半导体,107173500.0,106270000.0
688217,睿昂基因,1148397221.76,1148397221.76,医疗器械,55855896.0,55855896.0
688218,江苏北人,2115535679.2500002,2115535679.2500002,专用设备,118517405.0,118517405.0
688219,会通股份,3752356023.5099998,3752356023.5099998,塑料制品,459284703.0,459284703.0
688220,翱捷科技,16451773964.369999,8833807822.77,半导体,418300889.0,224607369.0
688221,前沿生物,2210014052.7000003,1266371002.7,化学制药,374578653.0,214639153.0
688222,成都先导,4695969600.0,4695969600.0,医疗服务,400680000.0,400680000.0
688223,晶科能源,73638268813.12001,22879646093.120003,光伏设备,10005199567.0,3108647567.0
688225,亚信安全,4816120400.0,2300160754.08,软件开发,400010000.0,191043252.0
688226,威腾电气,2732603140.8,1480057660.8000002,电网设备,156506480.0,84768480.0
688227,品高股份,1430149228.75,798994847.2,软件开发,113055275.0,63161648.0
688228,开普云,2728412078.3999996,2728412078.3999996,互联网服务,67518240.0,67518240.0
688229,博睿数据,1176156000.0,1176156000.0,互联网服务,44400000.0,44400000.0
688230,XD芯导科,4326504000.0,1081626000.0,半导体,117600000.0,29400000.0
688231,隆达股份,3567085716.35,1775123341.6999998,有色金属,246857143.0,122845906.0
688232,新点软件,6708899999.999999,2014961089.35,软件开发,330000000.0,99112695.0
688233,神工股份,3383974974.32,3383974974.32,半导体,170305736.0,170305736.0
688234,天岳先进,21047246935.12,12949103075.64,半导体,429711044.0,264375318.0
688235,百济神州,166817799058.88,13960805248.4,生物制品,1374796432.0,115055260.0
688236,春立医疗,5649964005.0,1168010415.45,医疗器械,383568500.0,79294665.0
688237,超卓航科,1823427358.5000002,857708075.95,航天航空,89603310.0,42147817.0
688238,和元生物,3133576204.0,2259036642.72,医疗服务,647433100.0,466743108.0
688239,航宇科技,5109983684.240001,3622655277.71,航天航空,147559448.0,104610317.0
688244,永信至诚,3077249269.5,1450902564.3,软件开发,102234195.0,48202743.0
688246,嘉和美康,2907234119.14,2138662009.3600001,医疗服务,138571693.0,101938132.0
688247,宣泰医药,3848856600.0,1189063554.0,生物制品,453340000.0,140054600.0
688248,南网科技,16839354000.0,6810888000.0,电网设备,564700000.0,228400000.0
688249,晶合集成,30272579519.13,17756871091.8,半导体,2006135157.0,1176731020.0
688251,井松智能,1128546531.36,683941067.4599999,通用设备,59428464.0,36015854.0
688252,天德钰,5910358377.45,2619744063.15,半导体,409021341.0,181297167.0
688253,英诺特,5355353717.76,2692746740.16,生物制品,136060816.0,68413281.0
688255,凯尔达,2263092722.0,1444112591.8000002,专用设备,109858870.0,70102553.0
688256,寒武纪,84556175719.47,84556175719.47,半导体,416594451.0,416594451.0
688257,新锐股份,2752303678.02,2018729636.8200002,有色金属,180953562.0,132723842.0
688258,卓易信息,3015654575.88,3015654575.88,互联网服务,86956591.0,86956591.0
688259,创耀科技,3438399999.9999995,2488060624.0,半导体,80000000.0,57888800.0
688260,昀冢科技,1752000000.0,1752000000.0,消费电子,120000000.0,120000000.0
688261,东微半导,5133270659.88,3458145130.44,半导体,94326914.0,63545482.0
688262,国芯科技,6414238339.17,5046453717.6,半导体,335999913.0,264350640.0
688265,南模生物,1665300637.68,1054938637.68,生物制品,77963513.0,49388513.0
688266,泽璟制药,14770716778.8,14770716778.8,化学制药,264708186.0,264708186.0
688267,中触媒,3546906000.0,1779716630.6699998,化学原料,176200000.0,88411159.0
688268,华特气体,6306971250.190001,6298484070.190001,电子化学品,120385021.0,120223021.0
688269,凯立新材,3376084320.0,3376084320.0,化学制品,130704000.0,130704000.0
688270,臻镭科技,5800798360.0,3908678961.6000004,半导体,214051600.0,144231696.0
688271,联影医疗,94019943271.04,67561618478.08,医疗器械,824157988.0,592230176.0
688272,富吉瑞,1234240000.0,448689292.23999995,光学光电子,76000000.0,27628651.0
688273,XD麦澜德,2044000000.0000002,732299587.6,医疗器械,100000000.0,35826790.0
688275,万润新能,4042096739.1499996,2529600318.35,电池,126118463.0,78926687.0
688276,百克生物,12198762565.019999,12198762565.019999,生物制品,413657598.0,413657598.0
688277,天智航,3658050383.46,3658050383.46,医疗器械,449391939.0,449391939.0
688278,特宝生物,23293368000.0,23293368000.0,生物制品,406800000.0,406800000.0
688279,峰岹科技,10631025038.0,6429282618.299999,半导体,92363380.0,55858233.0
688280,精进电动,2573366468.1200004,2004117800.5600002,汽车零部件,590221667.0,459660046.0
688281,华秦科技,16451587145.5,4112897145.5,非金属材料,194693339.0,48673339.0
688282,*ST导航,2102320000.0,872462800.0,通信设备,88000000.0,36520000.0
688283,坤恒顺维,3060960000.0,2148491613.7599998,专用设备,84000000.0,58959704.0
688285,高铁电气,2430832837.98,607886000.0,交运设备,376289913.0,94100000.0
688286,敏芯股份,2654660810.0,2654660810.0,半导体,55887596.0,55887596.0
688287,观典防务,1915565652.0,1915565652.0,航天航空,370515600.0,370515600.0
688288,鸿泉物联,1594464888.8,1594464888.8,计算机设备,100343920.0,100343920.0
688289,圣湘生物,10421623111.130001,10421623111.130001,医疗器械,588459803.0,588459803.0
688290,景业智能,3297662070.78,1962862538.91,专用设备,102189714.0,60826233.0
688291,金橙子,1785373913.0,563146717.35,软件开发,102666700.0,32383365.0
688292,浩瀚深度,2544630938.69,1415061462.72,互联网服务,158346667.0,88056096.0
688293,奥浦迈,3835695613.2000003,2599161394.86,专业服务,114772460.0,77772633.0
688295,中复神鹰,19026000000.0,3057912796.12,化纤行业,900000000.0,144650558.0
688296,和达科技,1087818633.0,603377256.9000001,软件开发,108240660.0,60037538.0
688297,中无人机,22524750000.0,8862052980.31,航天航空,675000000.0,265569463.0
688298,东方生物,5630688000.0,5630688000.0,医疗器械,201600000.0,201600000.0
688299,长阳科技,3494677899.48,3450611973.39,光学光电子,290496916.0,286833913.0
688300,联瑞新材,9071811734.04,9071811734.04,非金属材料,185745531.0,185745531.0
688301,奕瑞科技,17144599311.84,17144599311.84,医疗器械,142728932.0,142728932.0
688302,海创药业,2535789464.7799997,1862473394.99,生物制品,99015598.0,72724459.0
688303,大全能源,45022242637.85,10913492637.849998,光伏设备,2144937715.0,519937715.0
688305,科德数控,6781549772.080001,3545892836.76,通用设备,101702906.0,53177757.0
688306,均普智能,5048242308.0,1924231308.0000002,专用设备,1228282800.0,468182800.0
688307,中润光学,1819840000.0,1179779978.96,光学光电子,88000000.0,57049322.0
688308,欧科亿,3247085928.6,3247085928.6,通用设备,158781708.0,158781708.0
688309,恒誉环保,956128259.3499999,956128259.3499999,环保行业,80010733.0,80010733.0
688310,迈得医疗,2290638956.7599998,2290638956.7599998,专用设备,165269766.0,165269766.0
688311,盟升电子,3297588958.08,3294972492.48,通信设备,160388568.0,160261308.0
688312,燕麦科技,3402492110.64,3402492110.64,专用设备,144848536.0,144848536.0
688313,仕佳光子,4473322698.0,4473322698.0,通信设备,458802328.0,458802328.0
688314,康拓医疗,1580101895.3999999,1580101895.3999999,医疗器械,81239172.0,81239172.0
688315,诺禾致源,4757166000.0,4757166000.0,医疗服务,416200000.0,416200000.0
688316,青云科技,1503825010.8899999,1130733432.93,互联网服务,47785987.0,35930519.0
688317,之江生物,2860206901.5,2860206901.5,医疗器械,194704350.0,194704350.0
688318,财富趋势,15747688678.4,15747688678.4,软件开发,182942480.0,182942480.0
688319,XD欧林生,3915366012.0,3908145652.0,生物制品,406158300.0,405409300.0
688320,禾川科技,3782892383.4,2644796685.3,仪器仪表,151013668.0,105580706.0
688321,微芯生物,7699185553.599999,7699185553.599999,化学制药,407795845.0,407795845.0
688322,奥比中光,10640026600.0,6797264516.0,电子元件,400001000.0,255536260.0
688323,瑞华泰,1911602039.04,1911602039.04,塑料制品,180000192.0,180000192.0
688325,赛微微电,2750607821.2000003,1240287308.46,半导体,84947740.0,38304117.0
688326,经纬恒润,7234293564.0,4791685874.39,汽车零部件,119991600.0,79477291.0
688327,云从科技,11924796050.5,8648101890.0,软件开发,1036938787.0,752008860.0
688328,深科达,1337501137.2,1337501137.2,专用设备,94456295.0,94456295.0
688329,艾隆科技,1162632000.0,815423700.0,专用设备,77200000.0,54145000.0
688330,宏力达,2945600000.0,2945600000.0,电网设备,140000000.0,140000000.0
688331,荣昌生物,25882990546.649998,7700613705.599999,生物制品,544332083.0,161947712.0
688332,中科蓝讯,7149741007.5,2562704861.43,半导体,120305250.0,43121401.0
688333,铂力特,13833001176.4,13833001176.4,通用设备,271768196.0,271768196.0
688334,西高院,5024116125.42,1206993992.6399999,专业服务,316579466.0,76055072.0
688335,复洁环保,1218324692.16,1218324692.16,环保行业,148034592.0,148034592.0
688336,三生国健,13174544538.48,1980958247.76,生物制品,616785793.0,92741491.0
688337,普源精电,4915026694.8,1763950564.8,仪器仪表,185123416.0,66438816.0
688338,赛科希德,2301167232.0,2301167232.0,医疗器械,106142400.0,106142400.0
688339,亿华通,5041742072.84,3468999109.73,电池,165465772.0,113849659.0
688343,云天励飞,10796065088.0,7838956555.2,软件开发,355133720.0,257860413.0
688345,博力威,1744000000.0000002,1744000000.0000002,电池,100000000.0,100000000.0
688347,华虹公司,62890419820.14001,7467941250.000001,半导体,1716910178.0,203875000.0
688348,昱能科技,6792800000.0,3513785830.95,光伏设备,112000000.0,57935463.0
688349,三一重能,30270632686.649998,4727854303.65,风电设备,1205521015.0,188285715.0
688350,富淼科技,1401061635.53,1401061635.53,化学制品,122150099.0,122150099.0
688351,微电生理,11026158000.0,2890097083.83,医疗器械,470600000.0,123350281.0
688352,颀中科技,13852284405.2,3328443829.4500003,半导体,1189037288.0,285703333.0
688353,华盛锂电,2851860000.0,1095979506.84,化学制品,159500000.0,61296393.0
688355,明志科技,1658532243.3600001,1658532243.3600001,通用设备,123956072.0,123956072.0
688356,键凯科技,3779932692.0,3779932692.0,化学制药,60614700.0,60614700.0
688357,建龙微纳,2436421699.1,2436421699.1,非金属材料,100058386.0,100058386.0
688358,祥生医疗,3012786309.19,3012786309.19,医疗器械,112124537.0,112124537.0
688359,三孚新科,3729075440.0,3729075440.0,电子化学品,92994400.0,92994400.0
688360,德马科技,2277632222.58,2030226972.1499999,通用设备,188389762.0,167926135.0
688361,中科飞测,16089600000.0,12276207675.0,半导体,320000000.0,244156875.0
688362,甬矽电子,8241762232.0,5573259932.0,半导体,408412400.0,276177400.0
688363,华熙生物,27826552040.34,11448757040.34,美容护理,481678242.0,198178242.0
688365,光云科技,2712503237.08,2712503237.08,互联网服务,425824684.0,425824684.0
688366,昊海生科,15038384694.7,12392151460.3,医疗器械,235489895.0,194051855.0
688367,工大高科,1078934532.0,812313963.5,交运设备,87363120.0,65774410.0
688368,晶丰明源,5018404495.8,5018404495.8,半导体,87826470.0,87826470.0
688369,致远互联,1897811074.72,1897811074.72,软件开发,115158439.0,115158439.0
688370,丛麟科技,2222802400.0,701552177.12,环保行业,138320000.0,43656016.0
688371,菲沃泰,3431882201.88,1268454292.71,电子元件,335472356.0,123993577.0
688372,伟测科技,4681208743.9,3186984381.49,半导体,113373910.0,77185381.0
688373,盟科药业,2876372268.7599998,1523537717.2399998,生物制品,655210084.0,347047316.0
688375,国博电子,28172704300.000004,12481270761.800001,电子元件,400010000.0,177215260.0
688376,美埃科技,4327680000.0,1597611275.4,环保行业,134400000.0,49615257.0
688377,迪威尔,2628004500.0,2628004500.0,专用设备,194667000.0,194667000.0
688378,奥来德,5074653627.98,4905645665.54,专用设备,208148221.0,201215983.0
688379,华光新材,1236984519.6,1236984519.6,通用设备,89442120.0,89442120.0
688380,XD中微半,6762164850.0,2455565081.04,半导体,400365000.0,145385736.0
688381,帝奥微,4852328000.0,3585468275.9999995,半导体,252200000.0,186354900.0
688382,益方生物,4348451194.1,2987632898.9,生物制品,576717665.0,396237785.0
688383,新益昌,5548918488.0,5548918488.0,专用设备,102133600.0,102133600.0
688385,复旦微电,25087820052.0,9751991652.0,半导体,819060400.0,318380400.0
688386,泛亚微透,1994300000.0,1994300000.0,塑料制品,70000000.0,70000000.0
688387,信科移动,17264687500.0,3379008403.75,通信设备,3418750000.0,669110575.0
688388,嘉元科技,4305004466.599999,4305004466.599999,电池,426238066.0,426238066.0
688389,普门科技,7133259982.95,7133259982.95,医疗器械,428424023.0,428424023.0
688390,固德威,14757219638.439999,14757219638.439999,光伏设备,242000978.0,242000978.0
688391,钜泉科技,3595765088.7000003,1843397078.1000001,半导体,120461142.0,61755346.0
688392,骄成超声,4901960000.0,2575006505.4,专用设备,114800000.0,60304602.0
688393,安必平,1475562613.23,1475562613.23,医疗器械,93567699.0,93567699.0
688395,正弦电气,1230660000.0,1230660000.0,电机,86000000.0,86000000.0
688396,华润微,51352459755.2,51352459755.2,半导体,1323517004.0,1323517004.0
688398,赛特新材,2987084483.0,2987084483.0,化学制品,167813735.0,167813735.0
